artist_name,artist_id,genre
M.M. Kellybo,6nG6wVILFXfMwNqjMztMJu,[]
LS Thrillz,4oCHNPtanbqkuyre5VESAF,[]
Pankratiy Popov,4HD0NcvPi81NaRWfalReko,[]
j e f f r i,5mI3RbDAx3qBHPRAl1Z2Y7,[]
AiA LITT,59zWs0FraqkYOKclVavFqd,[]
KP SKYWALKA,0H20KZnm0XPqNYQ6EsIAyo,[]
Fix 4 Life,1BA0LYIKcClSNyqCCglzxX,[]
Chente Corleone,6tAgYpM8g6Uc5Vv2yuYPLN,['bay area hip hop']
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Grandes Del Mer,5g8R4UPMZJ9dJrrBpFjJiw,[]
The People Brothers Band,5qW6Bz0M52glLMQZqm4oRs,[]
Lil Carter Park,6uEcg0iJXLs3qdgyThdmlF,[]
Somethin’ To Lean To,4qe4G1HFTvIabZ4u4o5t5s,[]
Lightshow,0bxqbGrU4OdgDQNGs9DYp4,['dmv rap']
Elijah Wallace,4Ge9PS49G3qSU6A4MrD6PO,[]
Curved Light,2SSFTSkdw1v4DDjAI73PYj,['modular synth']
Sir Nyles,4Ul2zBucS9V3j7YkZRg7Xh,[]
J.J. Caillier and the Zydeco Knockouts,2aZWGWc6slM93SV9iYlK7P,[]
B Lou,1WWVUORh0X8EQR3X2r7UKa,"['beats', 'trap beats']"
The Fruits,1Hnkbw491mg7EBgdyCPVhy,[]
Hadrian Prosper,2eRlKHZyTKKl7IszOVicgX,[]
slimdadon,09rUisoU8wZsv91lC34a0K,[]
Jay Tee,2UDXcbtpHcTHCIaHo72NGw,"['bay area hip hop', 'relaxative']"
Lelo,6RcgNRwyY9YNTXd9luk8JW,[]
Project Poppa,3MN2N9m3oekgxhqCuTdv5E,['cali rap']
David Bisbal,5gOJTI4TusSENizxhcG7jB,"['latin', 'latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']"
楊婉珍,3zigSchvOfp3O8m4pBJ5Jj,[]
FOA Alter,5qjrWa36xHQHqR3FHXMcCD,[]
Dickie Goodman,73HvLPUjbk78z3CgDtK2ht,"['novelty', 'parody']"
James Laurent,5XFVayXAxlBh069sqsr6h7,[]
Reza Bahrami,1EI4R2R2bS5yzhWLE7qOcB,[]
BackpackBoyz,6QpceHUSY5Sx0CBggkvwjH,[]
OBN Jay,1IIDXzVCV16qAYAICsL763,"['baton rouge rap', 'deep southern trap']"
Written to Speak,6VSXq2yYD3n5MFZ5ahIUDZ,[]
Prince Choi,21GBMuLoASe2BTjhAETfik,[]
KATIA LYN,6AUvBYHx1XSGUguHDoHWbg,[]
Jojostayflexingg,2AFEnyZSo7vA5oVr0SKRtV,[]
Christian Roach,7rt6ckhZE8SM3hOI4C6Om2,[]
Harfordrdtay,1lDlmyCgd6bCBV40lJOrAq,[]
DJ Michael Douglas,07NqPNzIwsvrHj3uysv58B,[]
Lucky Luciano,2v4JjFwbhEkHnXQdMPpyon,"['chicano rap', 'houston rap', 'latin hip hop', 'texas latin rap']"
Promise the Unbreakable,59LQ4muUTEdO3enORKHezW,[]
LOREN RICHÉ,6Jcd6z5c1Bz7EyVq9fq2MV,[]
Koron Raychell,0fvErHzjVPpvhr54xUEpAE,[]
Gbeatzzz,36M8i0tmrEKw61HwDYb0cm,[]
+ Ejay,7Fp8I5rc41uBffYe5fdEBX,[]
P Burg,5xfDxyG3ar5Nrl6JcAewt0,[]
Archangel,0OGu6nIWmkhpVoxYltbBhK,[]
Mr.Toptierr,0TkgG6IpUEqe1rMnObOXQb,[]
Sound of Rain,7G9rjpwTVuG4Qs5BIFH5jW,['water']
The Cardinal Health,5Jp8pR03xnIidwGzfFs93p,[]
Taz3dz,7zi5cj5S8JAs5myjOhepNK,[]
KeepItPeezy,3f55qpLMYoglqrUqZW2KMF,['cali rap']
MK Virgo,0bRxzxcCSb0daEUtByuRUw,[]
Hayzus Bari,10q2AoZmChVaVAoawxBLil,[]
Komplex Mothra,3wwL6oUbHgREYitAFS1rdI,[]
Doneil Freedom Ronald Jones,45vqI9hhj2f1C8LHg5kCOG,[]
Rahzar Kenyatta,2x9zbtthEfypUjpSBYbQfc,[]
John P. Kee,3WVgChZY3rEyeHd3aljzNl,['gospel']
Bo DePeña,0rmqoOuYF7OEJmlVXpMMp3,[]
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Rio Da Yung Og,6O1vRHWVGKJTnWuJmItnsx,"['detroit hip hop', 'flint hip hop']"
ShakeSumGeez,00JLK1NHGgEdUFRv5TV4cg,[]
Grupo Marfil Del Corazon De Tierra Caliente,6PGRmc8s56alLnCivth2ms,['tierra caliente']
$k Hatey,2XHqjWhOnAEl1g3u4uwNoE,[]
Ville Dinero,1KlTUlrvq5ehxITZ7GGVcf,[]
Blue Note,4nnylSyoNAVJhIp8bi4Ai2,[]
Tapri Grams,0cePXkZbB6Ehoy4EiKLIc1,[]
Asesino,5a11ve6ih7Nt2XyUlyMVBk,[]
Lil Ron,1CD955ajlybDLhmnMikUOa,[]
SifuGotBeats,1wF9gNYfeHmOQoUaQXQKiM,[]
April Start,5lBn5lHjoL6IDD5P2uuNX0,[]
Preston Sadler,6DdQ3pwwVe4ku9goGzqoh4,[]
Mozay Calloway,2Xtbpdp1ykNQVO3G8oZdM6,[]
Kier Byrnes,6Rlq2x6T74RgmOCqpVpI2y,[]
Davian Myers,27ZK43xWSTB6RvpMJxQkj1,[]
Cayo,1MEkNy8o7kUgle1Yrru6MH,['pluggnb']
RG,3VS62scscMAi4sEMdcVsK1,[]
Kunai Chrome,7wp4aWPB62zIVD8yYnKJbU,[]
Anora Rithvik,3ult5roQwsA7qYldudb67M,[]
Rene Ramirez Y Maduro,6KTFRnm6tChi6OheSZqlJH,[]
Ezzyo,6swiLAWat3kU87CNsqXV03,[]
Foundation,6qdLBpNDOt2V10d7pgRnu3,[]
MrDoTwoMuch,0MfiZQWBd3GgGCz871bSAQ,[]
MrDoTwoMuch,0MfiZQWBd3GgGCz871bSAQ,[]
Pop Evil,1pRaG81GsVtaTBuVSpldt2,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']"
Rich The Factor,5QDNC7d83GlaTl7Jy9djQ1,"['hyphy', 'kansas city hip hop']"
LMG JMoe,5tmJgMTUqE0D40UqJKK0fc,[]
Volatile,3R0vtRaOjiOcPUdCG10hrk,['electro trash']
Frenzy,4U03vXHuOMeZCXHsYWXbxc,[]
Sporting Life,5Q8ZKEsHuajOJBLw5wNeDU,['fluxwork']
Los Pistones De Uriel Valdez,7k1FiT4LBe1fIkVSdI8Dmn,"['corrido', 'corridos tumbados']"
Dueto del Sur,5q30dLuraZ80J5S3h8qAKg,['musica costena']
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
iamamiwhoami,6UOcY6w4K6Ek5Lw5rFDHdP,"['alternative dance', 'art pop', 'chamber psych', 'chillwave', 'dark pop', 'dream pop', 'electronica', 'electropop', 'metropopolis', 'neo-synthpop', 'new rave', 'swedish electropop', 'swedish synthpop']"
EBK Osama,4IPF0W5crz6k789ytp6TTV,['cali rap']
Eyesayge,7B7hGwsEWeuu0bx52bu0GL,[]
Glizz 4L,4XygY3nyYaM5m6kIKNWYI3,[]
Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Young Martian,1J3IGImV8ahFWyFZSBSZK8,[]
Lesley Braden,2aNYu0i3q1XOv1SNNrNmaG,[]
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,"['banda', 'musica mexicana', 'ranchera']"
Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']"
Los Ligeros De Zacatecas,06EfvOj40GoaH1Txm6mDhz,['deep norteno']
Musiq Soulchild,3UVRliakQfa1pMWIsNuiZ8,"['contemporary r&b', 'dance pop', 'neo soul', 'r&b', 'urban contemporary']"
Geru y Su Legion 7,4BNrYSNWfcX7x10nmCpkch,"['musica mexicana', 'nueva musica mexicana']"
The Impossibles,6Pb60Ybf9HbyRRQ2ygmeNX,"['ska', 'ska punk']"
Sunny Ozuna,06J9IFl5mBLAPpKsmtLAss,[]
Joey Tapz,6auLa6Lr1THidBzXXtsqc7,[]
Joey Tapz,6auLa6Lr1THidBzXXtsqc7,[]
GOE,26PK1xrvehA1ZbOI2WemwS,[]
Nick Villarreal,2eA7XJzKSeiBBbIE0FR3LF,['tejano']
Rico Dinero,7dJhm0lYFbqijs8UPHY5GO,['memphis hip hop']
Baustelle,02G0wSA5mAINnHX3nTCaHi,"['italian adult pop', 'italian alternative', 'italian indie pop']"
TroyBoi,0tvpihdAsKiNnP6sWS3jUI,"['bass trap', 'edm', 'electro house', 'electronic trap']"
Los Pescadores Del Rio Conchos,3h88VTqRj3GbUd2W41ZY5U,"['musica mexicana', 'norteno', 'norteno-sax']"
MrDoTwoMuch,0MfiZQWBd3GgGCz871bSAQ,[]
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Aki Lo,6mTlrVt3a64nk63skfoAoF,[]
Javon Jackson,57vcT3Th6V43bi5Jr5aSZl,[]
Winter Cherry,2hvd1U4achWkGBMlVICjyk,[]
D-One Tha Chosen,23ASgXYaK5LAyE5hqspVXm,[]
Wampeters,17Bz2vZSAdlPNorYqylhde,[]
Major Lazer,738wLrAtLtCtFOLvQBXOXp,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']"
EBK Osama,4IPF0W5crz6k789ytp6TTV,['cali rap']
D-One Tha Chosen,23ASgXYaK5LAyE5hqspVXm,[]
Red Lion Mello,3atKjOiyBiBYBr3VF4O4tn,[]
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
D-One Tha Chosen,23ASgXYaK5LAyE5hqspVXm,[]
Ivan & Alyosha,3D1IyJznpDnWnnFrzjuWnh,"['acoustic pop', 'deep new americana', 'folk-pop', 'indie folk', 'indiecoustica', 'new americana', 'stomp and holler']"
G. Champion,6x5EXgF351jczEijY2ynqe,[]
Brushville,0i05YFzGvy2pKkCQI6jJ2o,['normal indie']
Amen Quartet,1DM4oCGhPZYbmZCDTXsnkU,['baptist gospel']
TrealOrTreally,3OZnWmfYWDuitxjvBrKFWD,[]
Lil Tana,2FMYKf7For6edzam5bvIkp,[]
TRUCHA,5t5Gj6311CDZRg4uP9Zngs,[]
Cynthia Chan,0oN5LkkQTj0jmUFfS96clz,[]
Wizz Havin,36RF9L1ABN67l6lYDXYYcY,[]
TOPKILLS,5tusxY8UFK9uBRiceDznTB,[]
Juro,69I1Wom69Xg991BpoWXIQC,[]
Jameshia Shalana,4Egcguz5SpG0mSsFHLCoeJ,[]
J-Money 13,25Hm8SpBmSYNLaUcDZeM7X,[]
Que$t,3ews8WWY7fOjl21x6oIBRK,[]
Zoe Jean Fowler,79i4Y9rLmj4djhik1uYDQm,[]
Woodz,6rCBKqxSlroJhPzdL67xpu,[]
Nito Mendez,5M70qeDvdGqYCKx6mrMNxi,['musica jibara']
Huncho Q,6xiBOu0k01aGiqEFzfacwJ,[]
SOUP FLAME,6HGwBrQhL4g6crUAEsQy3q,[]
Freaky T,1JgGbOvbQ0pBhqnjfmyqm9,[]
Vv Drip,1T85JKdRnOvNIVY6grPxgR,[]
YenoMason,44PN5d998Qjw5In2BFILut,[]
Prince Poodie,0LtUKMqNFThmMIxv9RCZ2q,[]
Nathan Johnson,0zWHBQv6knnmZSovIvl6b1,['soundtrack']
A Rich,22QVKsj89fqiiPuBAq1Xfu,[]
saucynosoy,7sXQNSd6cFwbFGSErNiEG5,[]
Albeez 4 Sheez,5UaUldJlGJAFhs6aD1Aq4q,[]
Vitaliy Jaykwon,03F58IfzFQkBUtKCCwD6eN,[]
Dolla D,4esplNul9GieFKhV9Gm6zg,[]
Neal Schon,4YLlWUd8PnnyGVKxqoebs7,"['instrumental rock', 'neo classical metal']"
Just Lucas,3TjPkiceyQFSlfPsqpKSIb,[]
RAYLR,7CyXRafCovbTiamXukGAII,[]
GC Classics,193nqYWcWu1IrTmQ9VSLZG,[]
Gwapmizzle,30fTZO9X1kpqkt2yuxPojv,['underground hip hop']
Madisyn Carlson,6CkTuIqDlBghlBe1d5NE6X,[]
Bo Dawkins,3AcgjffNMq09JzA2YCQUD3,[]
Lil Ty,4mtEjp03fTTtAKlE5CwAK3,[]
Dead & Company,4QMYdqiJf5bEC7P0EHbnxn,['jam band']
Emir Peškir,2if4UPk5txaXCUsHoyT2dg,[]
BHM Pezzy,7xaXPnSn6yifWRDZmDoKPw,[]
Bob Schneider,4YOxTnmYogOpUPxrNTacvQ,['alternative americana']
NvndDon,2W34Z1DNy7QQ0yVU67soXu,[]
Brett Vogel,6Ju3vjOAPrKqBJd08xvRDO,[]
Childlike CiCi,1cgfDToH1viXSfFzd5WOz1,[]
Mechi Rae,1ca1L3q5kSpGj3zG2bsUJD,[]
Derrol,1rc39ZvAFk7t5PsByX1hjP,['lo-fi product']
Wagner Linan,3VTB9pBXWCGjCpUqvz4kdw,[]
OT LOVE,0YIQSiFKY6GVmFjGl7RHCR,[]
Ladka Šuster,6AnFkZOXSN1LoRNPIx7uXz,[]
Meloyoung,26B68NjVoVQITKtwIlw1la,[]
The Trims,0PQZA3CyUCsOYsm1cuhq5a,[]
Nick B.,1FUAUGNUT9j2COhqowjENS,[]
Yamilet Nielsen,6RSBTMauoGOhyJXoI4ne9m,[]
Jay Tee,2UDXcbtpHcTHCIaHo72NGw,"['bay area hip hop', 'relaxative']"
Extraordinaire,2My8fntKLTCkG6qZv3cYc3,[]
The Phillips Family,1oHKLfapTWFj7n8J6HhKAH,['family gospel']
Lil Bouy,7GtaD6cfCsMtxSQDsJq9NN,[]
Bedtime Instrumental Piano Music Academy,5HWdIq3PMnRmEFKSBMXHn7,['pianissimo']
The Platelets,3wGIiXCHUowBPwzbXnBENY,[]
TimoBeatz,5fW6wRPZztfyy7MUhVz0ov,[]
Neddyboylive,6VS4ANsHfkzzjh0cNMJhco,[]
Jackson Pines,2uJ97ADYpRDoxMkCcnpKQs,['asbury park indie']
Swavy Wey,2aWHJBYFpBZ2yVaIn0aQB5,[]
Jaywonn,3eTv0YTRgkdevqNBsSL9CF,[]
Andrea and Mud,2IW4MLR7TBzqVSl8LBrmws,[]
Smoov-E,6AlpeYNAEx70w10UEvAM2i,['hyphy']
Dopeboy Ra,5eJxz230HlWQ0yaOm7DvWv,"['atl hip hop', 'atl trap']"
Vinyl Green,1Azpuzgyiu3T9WPCIGuGkP,[]
Jon Keith,0PUc1lwaZpPJaMr0v4Gdvo,"['christian hip hop', 'christian trap']"
Laurent C,7LEPKe0r3OAiQuoumXs8Fd,[]
Hanna's Reef,6TZDVqCcPX9NmHcBdlElGK,['beach music']
kidben,0V7HFA9BiV4nOgA6Q4W9GB,[]
Caden Beardall,1RkcGcXfHivIjCJ1EQcZFl,[]
Island Music Classics,3NQaou5DgM6HewP9ZWfsyA,[]
Namute,5bs8CBiluPPwLhpk7GkXQ5,[]
hotdog,7cSEStyNA89XHXv66vsrsD,[]
Some Guy Named Lee,49TWFkK5bUcXhfi6PG0uV3,[]
Jacob Thomas Pena,6RGzahK1O3Gx7eAWqrvjhX,[]
JC Humble,1vtOfGIKGTRK6zJ7Eq3A0v,[]
Optimist Prime,7F6PMFu6a3ct8SBW7lNLWH,[]
Chris Heifner,0LBk6TuRDJqJ1U8sJM9fUJ,[]
Shmoneybaby,5j0qSw3sRVYmiWMtsU51Ln,[]
Comedy Hill,2nvrnq94hAXnEfGAM61t0v,[]
Mark Anthony Polanco,5W9F0aqdt8skGxPdhrS1XY,[]
Eldest Son,0JNYoJ2fPtqu5vweY1rnGY,[]
Osher Zarfaty,5F44M9Ol1HZJFN5q8DCK3U,[]
Zachery Le'on,2NzlZWuME7xHERDfElTZHx,['indiana hip hop']
CS Tribe 319,59HElyvexZ4SOJPfEkGQ0s,[]
Gummibär,6NJb7ZCMVLu2ZXwWJa2O3G,['cartoon']
Ghetto Goose,5zQqIpZee8sHdKbxVFeEP6,[]
Monoswezi,5CiNsR3D1igH6Ant0jVNFW,[]
Matoma,4YXycRbyyAE0wozTk7QMEq,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']"
Brndnlx,39jx82egvgGGN3PGoeiAo5,[]
GHØSTKID,2ooWmQC4NQUQZ3z00mZQyK,['german metalcore']
Kissy Sell Out,0rpDUfXxUvzGqZXcKaN89T,['fidget house']
Seek,0scch5bA4RphAUD8XuYH6k,[]
The Sound Of Urchin,2MiBK2lfgPdfayWVlh6ya0,[]
Los Pericos,7FnZWGw9lwOr7WzieTKEPR,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']"
KOBUKURO,0llYwFIMgF9Jzmp4ZY7wbr,"['j-pop', 'j-poprock', 'j-rock']"
The O'My's,1GQx6SUIHxDC1mRIFIpslD,[]
INNA,2w9zwq3AktTeYYMuhMjju8,"['dance pop', 'romanian house', 'romanian pop']"
Mariachi Vargas De Tecalitlán,0JTujDbHVqhWAGl06aaW78,"['mariachi', 'ranchera', 'tropical']"
El Gran Combo De Puerto Rico,6nnspeopmJAG07xOxHmqTu,"['salsa', 'salsa puertorriquena', 'tropical']"
Alex Alavi,3XFIbc9yn3LWD9jG6vMofS,[]
Pilot Cloud,44Zv5P8g4ytb9Nk2QwDTBB,[]
Marques Houston,1goOx6gnQdUllLfSMsL4Rt,"['contemporary r&b', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
Lugosi Smile,5t0szyKoLUHvZq0rSSeF8r,[]
The Zheroes,6qz7QVIcaI9Rf7d5C5J1l7,[]
Mighty Clouds Of Joy,1i6bV1rRKRPTyssKZuLfwS,"['contemporary gospel', 'gospel', 'praise']"
Isaiah Mathew,0yGRz98TeUN0XIuVabQDyz,[]
Black Da Runna,6f9f2H2QuGwgzsOSt6bdRt,[]
Wax,36kzCQhGfJzrLuZzrHweNV,[]
Daniel Eli Sanchez,5O38GXgHc9nKh9N3PbOAcf,[]
Jito,2vKdF1my4TIOuYUGS2yXpV,[]
Ksl,1Xq4nwjlEyo7NCTDIdMcyU,[]
Marcos Orozco,1KuRTCSQImVoNoyQ2UbMIp,['tejano']
Caitlin Rose,41LGTx1fpA69G2ZAJKZntM,['nashville indie']
GOE,26PK1xrvehA1ZbOI2WemwS,[]
Mase,1wiBLzTI7z9RUwEpNPdFT6,"['gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']"
Outside Broadcast Recordings,3RchxeOVaDXmQRBWeL5CNZ,"['environmental', 'sleep', 'sound']"
The Holy Modal Rounders,5ZjKW4JhcFuOXLpuJrr8wJ,['freak folk']
La Fiebre,2dJ841WWMQuBwrFtQmsOE9,"['new mexico music', 'tejano', 'tex-mex']"
Sonson,5fqxSk28Yc34R5suBUI4bj,[]
Sonson,5fqxSk28Yc34R5suBUI4bj,[]
Banni Behr,4XxkgtDuXnyl4rQlgDyzLq,[]
Sonson,5fqxSk28Yc34R5suBUI4bj,[]
John T. Wurzer,4QvUjxWJGxOnNCBfjofNQ9,[]
Verde Babii,53BJ60lhX4jJI51f3YAlo0,['cali rap']
55Quan,3w2YJHptJpmp2xOU1T0Ss6,[]
Roger Taylor,2PZEd7yktruWruOqORRChA,"['album rock', 'rock drums']"
The Joy Formidable,4LdZNE5MHGqvc0N9ivXNF3,"['indie rock', 'metropopolis', 'nu gaze', 'welsh indie', 'welsh rock']"
Tommy Dorsey,4WoGga7UeRcmjD4ufif4nG,"['adult standards', 'big band', 'jazz trombone', 'lounge', 'swing', 'vocal jazz']"
Dan Griffith,6OqYK2O1Qp24aw7k2Id3Uk,[]
K.O from the Pilla,3fQoeftfpuKnrKqKPMvqFn,[]
Orgullo Guerrerense,5nnmFYAQVCVmMrUoA2P7zJ,[]
Rick & Bubba,3kwgO7of3NZcCCNBMFzdXy,[]
Radio Cult,60blokoOz4YzNS3szRFqCc,[]
Amadou Diagne,2zPsUVCPn1EFeswz8xzkVq,[]
K.O from the Pilla,3fQoeftfpuKnrKqKPMvqFn,[]
Dan Griffith,6OqYK2O1Qp24aw7k2Id3Uk,[]
Hurracane,5fpwCsgCdnbromqyi6NbNi,[]
GOE,26PK1xrvehA1ZbOI2WemwS,[]
Dueto Teloloapan,1yZn4doDF6o9drr9rj434P,[]
kingwoo036 da God,6EvOGMwt6EdCr2xnXE9grl,[]
The Lunokhod,00rCz1hFGJ6nxaPF9wPCTG,[]
The Click,3s1xcekYgnSkBm8QK1uBYD,"['gangster rap', 'hyphy']"
Paty Cantú,7K9rdoOJSiKXoVXPlSkGKT,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'pop']"
Era Istrefi,4poL7YCSkG7kMnWjAdDU91,"['albanian hip hop', 'kosovan pop']"
Freeway Donny,4sKiewgwo96fio8AWY8u8k,['cali rap']
Chuck,6VdSwzOeH5cqrYMeDJd20L,[]
GOE,26PK1xrvehA1ZbOI2WemwS,[]
Eddi Reader,0T3UHijKhYdE2O6r06URan,"['british folk', 'new wave pop', 'scottish singer-songwriter', 'solo wave']"
Iamtakeover,1K2GiEekvVRbw48p1QaroU,[]
Galleon,51DIzOpPRD0WoDHzZrcBal,"['neo-progressive', 'symphonic rock']"
YoungBagChasers,2GzyKAB2qWkYXeuk0RtYYw,[]
Sir Savage,12DanENOgLAsRgt9JVb6fQ,['philly drill']
Rasheeda,3x6gZfwmkDn92EKOwnYq4H,"['atl hip hop', 'hip pop', 'pop rap', 'southern hip hop']"
Rt Taylor,0KFqAWjvBIV1ihv9ndtGFu,[]
Baby Dayliner,5hopzf5N6uMTX0Ebs9VhQ8,[]
Chandler FX,3eB9qB5UiWAprUOi6aO8LR,['workout product']
GOE,26PK1xrvehA1ZbOI2WemwS,[]
Andrae Crouch,3pxLSxg8klHu1L9d93cpq7,"['gospel', 'gospel r&b']"
Yung Smoody,6OMUVOShzVYSSnFdQPcwnm,[]
Original Soundtrack,3huVQoEWdqUTvlYpFVUHcF,[]
Baby Jamo,6zFixzuUUZYLye59Ajwfb0,['dmv rap']
Almo,5VGZaEDyRcqGfZdcfwcdoK,[]
Peter Gabriel,7C4sUpWGlTy7IANjruj02I,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
deadmau5,2CIMQHirSU0MQqyYHq0eOx,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house']"
Kevin Johansen,7qjoG7bwhAjSd7nJTcjgAk,"['argentine rock', 'cantautor', 'chicha', 'latin alternative', 'latin rock', 'nu-cumbia', 'rock en espanol', 'rock nacional']"
Londonbeat,0gcMPgunYh4rX1UOdvZKBn,"['eurodance', 'europop', 'hip house', 'new wave pop']"
M Theory,4Ak8oaHdkQpAhyu368T2tj,[]
Ralph Carmichael,4hdd6WRlN1EcACmO8ft0HZ,"['moog', 'space age pop']"
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Humble Pie,2CxLP749mup3ncPrXgCnvU,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock', 'southern rock']"
Daniel Eli,14Tm6AC4ywxIkuMpOCpo31,[]
Culture Cutters,6X476Gf0SutcqLHLzv0YyM,[]
King South,5OASGjcRSVU0IAS1nf7VHe,['alabama rap']
Leon Chavis And The Zydeco Flames,6xfr4dc9rEAg5A9XChCGbv,['zydeco']
Finestyle,7yctVa4BppKi6Cg1TVAv3J,[]
Fatty StillKountin,23lWZnBuUmyer7dsfL3lbc,[]
Chuck,6VdSwzOeH5cqrYMeDJd20L,[]
Mother's Finest,3csSQdDVhJlP3BUOoZ2N2H,['funk rock']
Q Da Fool,17kq4sCvn1nVcVvWV9Ribi,"['dmv rap', 'vapor trap']"
Chuck,6VdSwzOeH5cqrYMeDJd20L,[]
Dan Griffith,6OqYK2O1Qp24aw7k2Id3Uk,[]
Chuck,6VdSwzOeH5cqrYMeDJd20L,[]
John Van Ness,4V01ryutv1MyRoR36YvY0D,[]
Giano,6opfE078aND2HYDCjRbRj8,['deep funk house']
The Dave Brubeck Quartet,4iRZAbYvBqnxrbs6K25aJ7,"['bebop', 'jazz', 'jazz quartet']"
Finestyle,7yctVa4BppKi6Cg1TVAv3J,[]
Travis,3bUwxJgNakzYKkqAVgZLlh,"['britpop', 'pop rock', 'rock']"
Double Rainbow,5KSxsw8686FghhBH6Sx3iM,[]
Dan Griffith,6OqYK2O1Qp24aw7k2Id3Uk,[]
Vicious,47eWvOWuTscQ1UG7W4PCwH,[]
Act,2AQ2Gybdjs0RDF0BIVV7gb,[]
Indigo Seed,6qUQUQUTTqQ32uV5LcOO0G,[]
Lucky Luciano,2v4JjFwbhEkHnXQdMPpyon,"['chicano rap', 'houston rap', 'latin hip hop', 'texas latin rap']"
Rob Giano,1yLGtHo9i96MrygaSBLDeU,[]
Greg Wicks,1zeBfwH9xm3qaXPVugnbgl,[]
Jay-T,6WdDInW2k1XRG2eKS3ww6T,[]
Chuckyy_103,5IS3q1zYC5E9gtBZSlTfLn,['new jersey underground rap']
Commissioned,48OvglGiae55NbGoi9rkXL,['gospel']
David Pataconi,3jy8XF3xA6p5WaGAjowKhF,[]
Fitzptheo,6ddvUWE8cON9kvkpaALhxO,[]
